raw_regime,rows,freq_pct,avg_boundary_score,avg_fwd_13p_pct,median_fwd_13p_pct,hit_rate_13p_pct,avg_next_return_pct,avg_qqq_ret_13p,avg_qqq_drawdown_52p,avg_qqq_rv_13p,avg_vix_level_z,avg_hy_oas_level_z,avg_real_yield_10y_chg_13p,avg_dgs10_chg_13p,avg_policy_rate_level_z,avg_dxy_ret_13p,avg_ndx_pct_above_sma50,risk_on_score,stress_score,tightening_score
0,202,17.368873602751506,0.00011525687170890506,4.8632433803208,5.80278016305461,77.55102040816327,0.535596660560981,0.11181333865391622,-0.03170829019588311,0.17519990543948402,-0.4914531724902624,-0.8508347845539349,-0.05450495049504951,0.1532178217821782,-0.56560806330617,-0.008235406716988844,0.7013469733438459,3.312959034514297,-3.2212309752383983,-1.1363218352329754
1,115,9.888220120378332,0.00016545909613317018,1.2577229773750687,3.868778573224274,58.26086956521739,0.06871499802864278,-0.11460480841609541,-0.20152322403778578,0.27909582167266705,2.0645941980312896,1.5382978472442308,0.1961739130434783,-0.10113043478260869,0.204038282262349,0.029519279052561003,0.2452232378306706,-6.642496917933809,6.3910036313987,3.4367862965491307
2,148,12.725709372312984,9.4644947849868e-05,6.092743503201406,8.588555752336923,75.0,0.21439361293544484,0.0303233458995262,-0.13442892034350165,0.26973557735227044,0.45507054317486373,-0.8494654307698979,-0.20810810810810815,-0.25506756756756754,-0.3256815370978473,-0.008253977222295455,0.6330258129486814,1.2756607316442756,-0.3265890985709674,-3.9298976787819506
3,698,60.01719690455718,0.00023835774669151992,3.8568781541429833,4.235064386608056,73.08248914616497,0.3001283425116419,0.04666197844252597,-0.02917029221913405,0.1510006634659969,-0.27584108077094444,-0.728943042947852,0.03474212034383954,0.03432664756446992,0.6621592587682454,0.0029447690059400066,0.6278428638810798,2.0538771517752354,-2.8431835575893345,1.6294332174657968
