raw_regime,rows,freq_pct,avg_boundary_score,avg_fwd_3p_pct,median_fwd_3p_pct,hit_rate_3p_pct,avg_next_return_pct,avg_qqq_ret_3p,avg_qqq_drawdown_12p,avg_qqq_rv_3p,avg_vix_level_z,avg_hy_oas_level_z,avg_real_yield_10y_chg_3p,avg_dgs10_chg_3p,avg_policy_rate_level_z,avg_dxy_ret_3p,avg_ndx_pct_above_sma50,risk_on_score,stress_score,tightening_score
0,56,20.973782771535582,6.690607855985456e-06,7.125668930454218,7.178549285894209,85.45454545454545,2.879914470699265,0.049732755863489894,-0.05340637065564969,0.21892249329777758,-0.11747379100849377,-0.532494409116706,-0.25339285714285714,-0.3469642857142857,0.6168031522460083,-0.0073562009752060715,0.7268718429169894,1.2119582721611541,-0.8959203473867581,-2.364386523097135
1,38,14.232209737827715,0.0,6.005057907633042,6.229805139773559,86.11111111111111,2.352282600860622,0.13607639463510723,-0.03295036355654381,0.16833904880093814,-0.04032789009323593,-1.0779407421155878,-0.04394736842105264,0.21078947368421055,-1.2185618201431505,-0.014698581835953163,0.6722677218099863,3.0918684620240615,-2.354053945648369,-1.9276387119665912
2,44,16.479400749063668,2.0185873175002846e-16,2.812163296511839,2.9978091325491674,63.63636363636363,1.029342007406283,-0.0879859970751366,-0.1649109124149841,0.21499391100851153,1.6752895764569176,0.5466162176598072,0.07522727272727271,-0.15022727272727274,-0.12489380421029089,0.019994330193091697,0.3029674334697614,-5.775710027244971,5.887883700871562,2.059127033953935
3,129,48.31460674157304,0.0,2.6574844705573533,3.016584499222641,70.54263565891473,0.5286294715433647,0.051568322416765164,-0.014025381004496337,0.11077453026135611,-0.4840970668908584,-0.9929070606392856,0.10736434108527132,0.15007751937984495,0.592376825683557,0.005196451712417901,0.624120169222225,1.471883293059756,-2.6379094078364353,2.2328982011097915
