date,raw_prob_0,raw_prob_1,raw_prob_2,raw_prob_3,raw_regime,boundary_score,regime,prob_risk_off_stress,prob_risk_on_growth,prob_macro_tightening,prob_fragile_growth,current_confidence
2021-05-31,0.0,0.0,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2021-06-30,0.0,0.0,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2021-07-31,0.0,0.0,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2021-08-31,1.0,0.0,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,0.0,1.0
2021-09-30,1.0,2.4667657984484426e-288,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,2.4667657984484426e-288,1.0
2021-10-31,1.0,2.0522275692770674e-189,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,2.0522275692770674e-189,1.0
2021-11-30,1.0,1.3336520297500501e-74,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,1.3336520297500501e-74,1.0
2021-12-31,1.0,1.359278692838888e-116,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,1.359278692838888e-116,1.0
2022-01-31,4.7711272087558984e-42,9.425007361363314e-243,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,4.7711272087558984e-42,9.425007361363314e-243,1.0
2022-02-28,1.812683209807296e-57,4.7511843773822804e-229,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,1.812683209807296e-57,4.7511843773822804e-229,1.0
2022-03-31,1.0,2.7692242487873427e-202,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,2.7692242487873427e-202,1.0
2022-04-30,3.6777557012279656e-67,0.0,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,3.6777557012279656e-67,0.0,1.0
2022-05-31,2.0408412002877865e-79,3.7445799161189946e-218,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,2.0408412002877865e-79,3.7445799161189946e-218,1.0
2022-06-30,5.490199202344457e-79,5.10115642607289e-159,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,5.490199202344457e-79,5.10115642607289e-159,1.0
2022-07-31,1.3010293385109054e-115,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,1.3010293385109054e-115,1.0,1.0
2022-08-31,2.766416810821344e-63,1.034546315593838e-64,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,2.766416810821344e-63,1.034546315593838e-64,1.0
2022-09-30,6.2761334775343754e-108,2.7456091610473648e-213,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,6.2761334775343754e-108,2.7456091610473648e-213,1.0
2022-10-31,2.5753422019305346e-88,5.489946851265374e-211,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,2.5753422019305346e-88,5.489946851265374e-211,1.0
2022-11-30,4.598695286554559e-108,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,4.598695286554559e-108,1.0,1.0
2022-12-31,8.479866503739211e-77,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,8.479866503739211e-77,1.0,1.0
2023-01-31,4.645663039844314e-65,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,4.645663039844314e-65,1.0,1.0
2023-02-28,1.0,1.854301803608979e-49,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,1.854301803608979e-49,1.0
2023-03-31,5.3762623997565515e-52,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,5.3762623997565515e-52,1.0,1.0
2023-04-30,6.758347237504735e-49,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,6.758347237504735e-49,1.0,1.0
2023-05-31,3.170532667818226e-41,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,3.170532667818226e-41,1.0,1.0
2023-06-30,1.0,6.48112392441259e-90,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,6.48112392441259e-90,1.0
2023-07-31,1.0,9.159105890345062e-189,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,9.159105890345062e-189,1.0
2023-08-31,1.0,8.69947250308961e-115,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,8.69947250308961e-115,1.0
2023-09-30,1.0,6.321249555461159e-258,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,6.321249555461159e-258,1.0
2023-10-31,1.0,2.2536727888517993e-235,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,2.2536727888517993e-235,1.0
2023-11-30,1.0,4.638288370321956e-50,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,4.638288370321956e-50,1.0
2023-12-31,3.552926336844162e-24,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,3.552926336844162e-24,1.0,1.0
2024-01-31,2.6424064186375263e-31,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,2.6424064186375263e-31,1.0,1.0
2024-02-29,1.0,8.165012841117168e-96,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,8.165012841117168e-96,1.0
2024-03-31,1.0,2.6209813097908046e-117,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,2.6209813097908046e-117,1.0
2024-04-30,1.0,3.048365053431185e-122,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,3.048365053431185e-122,1.0
2024-05-31,1.0,5.021978895164428e-55,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,5.021978895164428e-55,1.0
2024-06-30,1.0,5.372830122248686e-68,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,5.372830122248686e-68,1.0
2024-07-31,1.5802644844794438e-09,0.9999999984197355,0.0,0.0,1,1.5802644748319494e-09,fragile_growth,0.0,0.0,1.5802644844794438e-09,0.9999999984197355,0.9999999984197355
2024-08-31,0.0,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2024-09-30,0.0,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2024-10-31,1.0,9.455052524565343e-74,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,9.455052524565343e-74,1.0
2024-11-30,1.0,4.537750727453662e-56,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,4.537750727453662e-56,1.0
2024-12-31,1.0,5.9390540484244115e-152,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,5.9390540484244115e-152,1.0
2025-01-31,1.0,5.9775666027805526e-142,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,5.9775666027805526e-142,1.0
2025-02-28,1.0,5.302645381336984e-78,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,5.302645381336984e-78,1.0
2025-03-31,5.586431587083855e-30,9.909007676613447e-110,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,5.586431587083855e-30,9.909007676613447e-110,1.0
2025-04-30,3.3241433964160643e-43,2.616118136905423e-72,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,3.3241433964160643e-43,2.616118136905423e-72,1.0
2025-05-31,7.015037986491013e-38,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,7.015037986491013e-38,1.0,1.0
2025-06-30,8.081945733312025e-43,1.240187340835109e-131,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,8.081945733312025e-43,1.240187340835109e-131,1.0
2025-07-31,1.970050339566636e-30,3.720509835505864e-79,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,1.970050339566636e-30,3.720509835505864e-79,1.0
2025-08-31,3.872968569738965e-27,3.379784704581134e-78,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,3.872968569738965e-27,3.379784704581134e-78,1.0
2025-09-30,1.0,1.0903934693475838e-66,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,1.0903934693475838e-66,1.0
2025-10-31,1.0,6.920197722588476e-31,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,6.920197722588476e-31,1.0
2025-11-30,0.0007388992598338796,0.9992611007401659,0.0,0.0,1,0.0007388992598340582,fragile_growth,0.0,0.0,0.0007388992598338796,0.9992611007401659,0.9992611007401659
2025-12-31,1.0,2.6654373873324456e-44,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,2.6654373873324456e-44,1.0
2026-01-31,1.0,4.81145735033375e-31,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,4.81145735033375e-31,1.0
2026-02-28,1.0,8.864428810843648e-24,0.0,0.0,0,0.0,macro_tightening,0.0,0.0,1.0,8.864428810843648e-24,1.0
2026-03-31,1.618774739765832e-27,1.958366181846548e-136,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,1.618774739765832e-27,1.958366181846548e-136,1.0
2026-04-30,4.6354234377156614e-18,1.0,0.0,0.0,1,0.0,fragile_growth,0.0,0.0,4.6354234377156614e-18,1.0,1.0
2026-05-31,1.0035358899635786e-29,4.4710035759994574e-58,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,1.0035358899635786e-29,4.4710035759994574e-58,1.0
2026-06-23,3.695718541335751e-44,6.192885926518393e-72,0.0,1.0,3,0.0,risk_on_growth,0.0,1.0,3.695718541335751e-44,6.192885926518393e-72,1.0
