horizon_periods,current_regime,feature,family,stay_mean,switch_mean,switch_minus_stay,effect_size,stay_rows,switch_rows,abs_effect_size
1,risk_off_stress,qqq_rv_6p,qqq_state,0.22682959307628073,0.19869708433809108,-0.02813250873818965,-0.44690663499117556,22,19,0.44690663499117556
1,risk_off_stress,dxy_ret_3p,cross_asset,0.033999292558687895,0.013370201116684813,-0.020629091442003082,-0.4450032908028807,22,19,0.4450032908028807
1,risk_off_stress,dgs10_chg_3p,macro_rates,-0.031363636363636364,-0.31,-0.2786363636363636,-0.4317325347286477,22,19,0.4317325347286477
1,risk_off_stress,ndx_new_252d_high_low_spread_pct_chg_3p,breadth_concentration,-0.06971970810992303,-0.036772786905391375,0.03294692120453166,0.4225795620741578,22,19,0.4225795620741578
1,risk_off_stress,real_yield_10y_chg_3p,macro_rates,0.20181818181818179,-0.04105263157894737,-0.24287081339712915,-0.4137474843517485,22,19,0.4137474843517485
1,risk_off_stress,move_chg_1p,cross_asset,10.716808795454547,2.6965431505263155,-8.020265644928232,-0.3708424575239318,22,19,0.3708424575239318
1,risk_off_stress,sahm_realtime_trigger,macro_growth,0.3181818181818182,0.15789473684210525,-0.16028708133971292,-0.3686715272382726,22,19,0.3686715272382726
1,risk_off_stress,unrate_level_z,macro_growth,0.4819665756628913,-0.13948695959084192,-0.6214535352537333,-0.3572126391324797,22,17,0.3572126391324797
1,risk_off_stress,ndx_new_252d_high_low_spread_pct,breadth_concentration,-0.030218624707765783,-0.009624120576721988,0.020594504131043793,0.3391464840744679,22,19,0.3391464840744679
1,risk_off_stress,t5yie_chg_3p,macro_rates,-0.47818181818181826,-0.15263157894736837,0.3255502392344499,0.32768134347423816,22,19,0.32768134347423816
1,risk_off_stress,nfci_chg_3p,macro_credit,0.35318181818181826,0.19805263157894737,-0.1551291866028709,-0.2985764429931487,22,19,0.2985764429931487
1,risk_off_stress,ndx_pct_above_sma50,breadth_concentration,0.2712308663451089,0.3185952113616363,0.04736434501652742,0.2934305736835978,22,19,0.2934305736835978
1,risk_off_stress,ndx_pct_above_sma200_chg_3p,breadth_concentration,-0.22240062684397965,-0.26814712129503593,-0.045746494451056274,-0.282455187080183,22,19,0.282455187080183
1,risk_off_stress,breakeven_curve_10y5y_level_z,macro_rates,0.547025605429517,0.040048727255227366,-0.5069768781742896,-0.2796859319026179,22,17,0.2796859319026179
1,risk_off_stress,qqq_above_sma10p,qqq_state,0.13636363636363635,0.05263157894736842,-0.08373205741626794,-0.27872943143389384,22,19,0.27872943143389384
1,risk_off_stress,core_cpi_yoy_chg_3p,macro_growth,0.0015029175034084337,-2.2653535954914365e-05,-0.0015255710393633482,-0.2710733477293862,22,17,0.2710733477293862
1,risk_off_stress,policy_rate_chg_3p,macro_rates,-0.17136363636363636,-0.014210526315789498,0.15715311004784685,0.1922079572756016,22,19,0.1922079572756016
1,risk_off_stress,nfci_level_z,macro_credit,1.426910995557467,1.1318062256956376,-0.29510476986182943,-0.1917655555590347,22,17,0.1917655555590347
1,risk_off_stress,ndx_net_advancers_pct_chg_3p,breadth_concentration,-0.11341598505347174,0.03100989829020655,0.14442588334367829,0.1908810289008519,22,19,0.1908810289008519
1,risk_off_stress,unrate_chg_6p,macro_growth,0.06818181818181814,-0.06842105263157891,-0.13660287081339706,-0.18512736151691028,22,19,0.18512736151691028
1,risk_off_stress,spy_ret_3p,cross_asset,-0.07590755177601999,-0.08776162844375254,-0.011854076667732555,-0.18077287146340867,22,19,0.18077287146340867
1,risk_off_stress,vix_chg_3p,cross_asset,9.836818636363637,7.965262631578947,-1.871556004784689,-0.17553790677189982,22,19,0.17553790677189982
1,risk_off_stress,ndx_net_advancers_pct,breadth_concentration,-0.12041391509003607,-0.022890359926015208,0.09752355516402086,0.16888283181973726,22,19,0.16888283181973726
1,risk_off_stress,sahm_realtime_level,macro_growth,0.3804545454545455,0.2831578947368421,-0.09729665071770338,-0.16626308156508124,22,19,0.16626308156508124
1,risk_off_stress,qqq_ret_3p,qqq_state,-0.08853595546742081,-0.10119520115578534,-0.012659245688364532,-0.15760909770264475,22,19,0.15760909770264475
1,risk_off_stress,dgs10_level_z,macro_rates,-0.31544202753006806,-0.5828128599489146,-0.26737083241884657,-0.14702961825805172,22,17,0.14702961825805172
1,risk_off_stress,qqq_ret_6p,qqq_state,-0.07800698359558128,-0.09436232144613659,-0.016355337850555304,-0.1263368664425042,22,19,0.1263368664425042
1,risk_off_stress,payems_yoy_chg_3p,macro_growth,-0.0011565084417638585,-0.00029306050499786236,0.0008634479367659961,0.11450427780961284,22,17,0.11450427780961284
1,risk_off_stress,indpro_yoy_chg_3p,macro_growth,-0.007296784635375425,-0.004563304857931164,0.0027334797774442605,0.10655104505345574,22,17,0.10655104505345574
1,risk_off_stress,baa10y_level_z,macro_credit,1.3290982562313458,1.1701052302810286,-0.15899302595031717,-0.10005295398066541,22,17,0.10005295398066541
1,risk_off_stress,baa10y_chg_3p,macro_credit,0.5104545454545454,0.44578947368421057,-0.06466507177033481,-0.09412915964810178,22,19,0.09412915964810178
1,risk_off_stress,dgs2_chg_3p,macro_rates,-0.06590909090909096,-0.13157894736842105,-0.06566985645933009,-0.0787188947950665,22,19,0.0787188947950665
1,risk_off_stress,t10yie_chg_3p,macro_rates,-0.23318181818181818,-0.26894736842105266,-0.03576555023923447,-0.07413565351756447,22,19,0.07413565351756447
1,risk_off_stress,ndx_pct_above_sma200,breadth_concentration,0.33747336986214277,0.34901235997347074,0.011538990111327974,0.07311102062301722,22,19,0.07311102062301722
1,risk_off_stress,rsafs_yoy_chg_3p,macro_growth,-0.008103916241512006,-0.01002326248491977,-0.001919346243407765,-0.06402183090074476,22,17,0.06402183090074476
1,risk_off_stress,qqq_dist_sma10p,qqq_state,-0.07410881566891657,-0.07952838962793142,-0.005419573959014851,-0.06266356646269101,22,19,0.06266356646269101
1,risk_off_stress,sahm_realtime_chg_3p,macro_growth,0.08863636363636364,0.06736842105263156,-0.021267942583732075,-0.056719358734262676,22,19,0.056719358734262676
