date,raw_prob_0,raw_prob_1,raw_prob_2,raw_prob_3,raw_regime,boundary_score,regime,prob_risk_off_stress,prob_risk_on_growth,prob_macro_tightening,prob_fragile_growth,current_confidence
2007-06-29,0.0,1.0,5.89190611109894e-236,4.213109452014676e-31,1,0.0,macro_tightening,5.89190611109894e-236,0.0,1.0,4.213109452014676e-31,1.0
2007-07-06,0.0,1.0,1.4984835152038e-310,4.289113445920359e-25,1,0.0,macro_tightening,1.4984835152038e-310,0.0,1.0,4.289113445920359e-25,1.0
2007-07-13,0.0,1.0,1.3706056703843508e-281,2.113609305823985e-29,1,0.0,macro_tightening,1.3706056703843508e-281,0.0,1.0,2.113609305823985e-29,1.0
2007-07-20,0.0,1.0,6.328131490935465e-294,2.0064187557755455e-23,1,0.0,macro_tightening,6.328131490935465e-294,0.0,1.0,2.0064187557755455e-23,1.0
2007-07-27,0.0,1.2922375237073542e-11,0.0,0.9999999999870777,3,1.2922329872822047e-11,fragile_growth,0.0,0.0,1.2922375237073542e-11,0.9999999999870777,0.9999999999870777
2007-08-03,0.0,1.8800598948266888e-12,0.0,0.9999999999981197,3,1.880273714505165e-12,fragile_growth,0.0,0.0,1.8800598948266888e-12,0.9999999999981197,0.9999999999981197
2007-08-10,0.0,3.891775859998483e-27,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.891775859998483e-27,1.0,1.0
2007-08-17,0.0,5.233539937132402e-36,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,5.233539937132402e-36,1.0,1.0
2007-08-24,0.0,7.76472837711895e-35,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,7.76472837711895e-35,1.0,1.0
2007-08-31,0.0,9.404440887124321e-45,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,9.404440887124321e-45,1.0,1.0
2007-09-07,0.0,2.175595595391863e-44,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.175595595391863e-44,1.0,1.0
2007-09-14,0.0,3.2011717979633645e-52,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.2011717979633645e-52,1.0,1.0
2007-09-21,0.0,1.3536546876136343e-48,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.3536546876136343e-48,1.0,1.0
2007-09-28,0.0,2.208762381679297e-43,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.208762381679297e-43,1.0,1.0
2007-10-05,0.0,3.1539787778663485e-44,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.1539787778663485e-44,1.0,1.0
2007-10-12,0.0,6.253151988144528e-29,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,6.253151988144528e-29,1.0,1.0
2007-10-19,0.0,3.907932787014338e-24,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.907932787014338e-24,1.0,1.0
2007-10-26,0.0,1.8304925448734364e-21,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.8304925448734364e-21,1.0,1.0
2007-11-02,0.0,4.31911573147936e-22,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,4.31911573147936e-22,1.0,1.0
2007-11-09,0.0,1.113641991076754e-27,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.113641991076754e-27,1.0,1.0
2007-11-16,0.0,3.2522726571731513e-33,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.2522726571731513e-33,1.0,1.0
2007-11-23,0.0,7.810041061455142e-27,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,7.810041061455142e-27,1.0,1.0
2007-11-30,0.0,1.4671786947829224e-30,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.4671786947829224e-30,1.0,1.0
2007-12-07,0.0,1.0181709911366798e-33,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.0181709911366798e-33,1.0,1.0
2007-12-14,0.0,1.7398240102848455e-34,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.7398240102848455e-34,1.0,1.0
2007-12-21,0.0,1.0413232964016523e-32,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.0413232964016523e-32,1.0,1.0
2007-12-28,0.0,1.0554635304493163e-25,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.0554635304493163e-25,1.0,1.0
2008-01-04,0.0,6.29128990029638e-32,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,6.29128990029638e-32,1.0,1.0
2008-01-11,0.0,8.676406242372016e-43,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,8.676406242372016e-43,1.0,1.0
2008-01-18,0.0,8.176729965061457e-48,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,8.176729965061457e-48,1.0,1.0
2008-01-25,0.0,2.4484117309927915e-63,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.4484117309927915e-63,1.0,1.0
2008-02-01,0.0,1.336081009587095e-53,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.336081009587095e-53,1.0,1.0
2008-02-08,0.0,6.087247429724451e-65,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,6.087247429724451e-65,1.0,1.0
2008-02-15,0.0,4.668107651102703e-74,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,4.668107651102703e-74,1.0,1.0
2008-02-22,0.0,7.111722955042888e-76,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,7.111722955042888e-76,1.0,1.0
2008-02-29,0.0,5.546485651807357e-77,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,5.546485651807357e-77,1.0,1.0
2008-03-07,0.0,2.4734782587492714e-100,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.4734782587492714e-100,1.0,1.0
2008-03-14,0.0,1.0902175588966644e-99,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.0902175588966644e-99,1.0,1.0
2008-03-21,0.0,3.3501141663211765e-99,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.3501141663211765e-99,1.0,1.0
2008-03-28,0.0,5.4523029548606335e-96,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,5.4523029548606335e-96,1.0,1.0
2008-04-04,0.0,4.384153124837426e-87,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,4.384153124837426e-87,1.0,1.0
2008-04-11,0.0,2.171577764134739e-84,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.171577764134739e-84,1.0,1.0
2008-04-18,0.0,1.8402950870325153e-70,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,1.8402950870325153e-70,1.0,1.0
2008-04-25,0.0,4.23583352763216e-49,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,4.23583352763216e-49,1.0,1.0
2008-05-02,1.0,0.0,0.0,2.8010755841948254e-27,0,0.0,risk_on_growth,0.0,1.0,0.0,2.8010755841948254e-27,1.0
2008-05-09,1.0,0.0,0.0,2.7063414593040268e-20,0,0.0,risk_on_growth,0.0,1.0,0.0,2.7063414593040268e-20,1.0
2008-05-16,1.0,0.0,0.0,1.5360253508312965e-26,0,0.0,risk_on_growth,0.0,1.0,0.0,1.5360253508312965e-26,1.0
2008-05-23,1.0,0.0,0.0,2.891996994781927e-23,0,0.0,risk_on_growth,0.0,1.0,0.0,2.891996994781927e-23,1.0
2008-05-30,1.0,0.0,0.0,1.0685836747583698e-33,0,0.0,risk_on_growth,0.0,1.0,0.0,1.0685836747583698e-33,1.0
2008-06-06,1.0,0.0,0.0,2.938930691699345e-28,0,0.0,risk_on_growth,0.0,1.0,0.0,2.938930691699345e-28,1.0
2008-06-13,1.0,0.0,0.0,1.6034494683939876e-29,0,0.0,risk_on_growth,0.0,1.0,0.0,1.6034494683939876e-29,1.0
2008-06-20,0.999999999999531,0.0,0.0,4.683899193304868e-13,0,4.689582056016661e-13,risk_on_growth,0.0,0.999999999999531,0.0,4.683899193304868e-13,0.999999999999531
2008-06-27,7.547034527068011e-18,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,7.547034527068011e-18,0.0,1.0,1.0
2008-07-04,4.303154291000177e-29,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,4.303154291000177e-29,0.0,1.0,1.0
2008-07-11,2.119956709331919e-28,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,2.119956709331919e-28,0.0,1.0,1.0
2008-07-18,6.5475558019663885e-34,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,6.5475558019663885e-34,0.0,1.0,1.0
2008-07-25,2.2339956431569767e-41,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,2.2339956431569767e-41,0.0,1.0,1.0
2008-08-01,1.72696392453755e-52,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,1.72696392453755e-52,0.0,1.0,1.0
2008-08-08,3.5629664932297523e-51,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,3.5629664932297523e-51,0.0,1.0,1.0
2008-08-15,5.410174965687509e-69,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,5.410174965687509e-69,0.0,1.0,1.0
2008-08-22,1.735340664356856e-63,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,1.735340664356856e-63,0.0,1.0,1.0
2008-08-29,9.657113878539713e-75,0.0,3.2246353656714895e-193,1.0,3,0.0,fragile_growth,3.2246353656714895e-193,9.657113878539713e-75,0.0,1.0,1.0
2008-09-05,9.647664953822711e-102,0.0,1.0079974644139104e-195,1.0,3,0.0,fragile_growth,1.0079974644139104e-195,9.647664953822711e-102,0.0,1.0,1.0
2008-09-12,2.7570461957326455e-180,0.0,7.509660827056334e-91,1.0,3,0.0,fragile_growth,7.509660827056334e-91,2.7570461957326455e-180,0.0,1.0,1.0
2008-09-19,0.0,0.0,1.0,3.040657695626389e-75,2,0.0,risk_off_stress,1.0,0.0,0.0,3.040657695626389e-75,1.0
2008-09-26,0.0,0.0,1.0,1.4912088715071914e-102,2,0.0,risk_off_stress,1.0,0.0,0.0,1.4912088715071914e-102,1.0
2008-10-03,0.0,0.0,1.0,1.3741175123616828e-134,2,0.0,risk_off_stress,1.0,0.0,0.0,1.3741175123616828e-134,1.0
2008-10-10,0.0,0.0,1.0,0.0,2,0.0,risk_off_stress,1.0,0.0,0.0,0.0,1.0
2008-10-17,0.0,0.0,1.0,1.3148459662578655e-157,2,0.0,risk_off_stress,1.0,0.0,0.0,1.3148459662578655e-157,1.0
2008-10-24,0.0,0.0,1.0,1.2218285400805465e-211,2,0.0,risk_off_stress,1.0,0.0,0.0,1.2218285400805465e-211,1.0
2008-10-31,0.0,0.0,1.0,2.8551543754161225e-162,2,0.0,risk_off_stress,1.0,0.0,0.0,2.8551543754161225e-162,1.0
2008-11-07,0.0,0.0,1.0,6.043709701500925e-135,2,0.0,risk_off_stress,1.0,0.0,0.0,6.043709701500925e-135,1.0
2008-11-14,0.0,0.0,1.0,7.009133297715745e-156,2,0.0,risk_off_stress,1.0,0.0,0.0,7.009133297715745e-156,1.0
2008-11-21,0.0,0.0,1.0,1.066068890050583e-159,2,0.0,risk_off_stress,1.0,0.0,0.0,1.066068890050583e-159,1.0
2008-11-28,0.0,0.0,1.0,6.191777218723279e-180,2,0.0,risk_off_stress,1.0,0.0,0.0,6.191777218723279e-180,1.0
2008-12-05,0.0,0.0,1.0,5.021193195069711e-135,2,0.0,risk_off_stress,1.0,0.0,0.0,5.021193195069711e-135,1.0
2008-12-12,0.0,0.0,1.0,5.731253097486829e-94,2,0.0,risk_off_stress,1.0,0.0,0.0,5.731253097486829e-94,1.0
2008-12-19,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2008-12-26,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-01-02,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-01-09,1.7254937887402e-310,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,1.7254937887402e-310,0.0,1.0,1.0
2009-01-16,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-01-23,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-01-30,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-02-06,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-02-13,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-02-20,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-02-27,0.0,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,0.0,1.0,1.0
2009-03-06,1.961510180635493e-78,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,1.961510180635493e-78,0.0,1.0,1.0
2009-03-13,5.431059339760711e-44,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,5.431059339760711e-44,0.0,1.0,1.0
2009-03-20,3.0916114215869723e-16,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,3.0916114215869723e-16,0.0,1.0,1.0
2009-03-27,1.0,0.0,0.0,9.523387907041481e-25,0,0.0,risk_on_growth,0.0,1.0,0.0,9.523387907041481e-25,1.0
2009-04-03,1.0,0.0,0.0,2.2961951341029837e-49,0,0.0,risk_on_growth,0.0,1.0,0.0,2.2961951341029837e-49,1.0
2009-04-10,1.0,0.0,0.0,8.468400074665363e-66,0,0.0,risk_on_growth,0.0,1.0,0.0,8.468400074665363e-66,1.0
2009-04-17,1.0,0.0,0.0,2.635113780060522e-63,0,0.0,risk_on_growth,0.0,1.0,0.0,2.635113780060522e-63,1.0
2009-04-24,1.0,0.0,0.0,2.7576531291351937e-75,0,0.0,risk_on_growth,0.0,1.0,0.0,2.7576531291351937e-75,1.0
2009-05-01,1.0,0.0,0.0,1.4885740181718332e-105,0,0.0,risk_on_growth,0.0,1.0,0.0,1.4885740181718332e-105,1.0
2009-05-08,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-05-15,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-05-22,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-05-29,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-06-05,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-06-12,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-06-19,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-06-26,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-07-03,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-07-10,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-07-17,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-07-24,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-07-31,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-08-07,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-08-14,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-08-21,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-08-28,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-09-04,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-09-11,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-09-18,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-09-25,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-10-02,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-10-09,1.0,0.0,0.0,1.024e-320,0,0.0,risk_on_growth,0.0,1.0,0.0,1.024e-320,1.0
2009-10-16,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-10-23,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-10-30,1.0,0.0,0.0,2.583439713397797e-290,0,0.0,risk_on_growth,0.0,1.0,0.0,2.583439713397797e-290,1.0
2009-11-06,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-11-13,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-11-20,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-11-27,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-12-04,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-12-11,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-12-18,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2009-12-25,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2010-01-01,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2010-01-08,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2010-01-15,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2010-01-22,1.0,0.0,0.0,0.0,0,0.0,risk_on_growth,0.0,1.0,0.0,0.0,1.0
2010-01-29,1.0,0.0,0.0,5.7141040404e-313,0,0.0,risk_on_growth,0.0,1.0,0.0,5.7141040404e-313,1.0
2010-02-05,1.0,0.0,0.0,4.355696220726565e-289,0,0.0,risk_on_growth,0.0,1.0,0.0,4.355696220726565e-289,1.0
2010-02-12,1.0,0.0,0.0,1.0796514683112097e-281,0,0.0,risk_on_growth,0.0,1.0,0.0,1.0796514683112097e-281,1.0
2010-02-19,1.0,0.0,0.0,1.1033015374569512e-279,0,0.0,risk_on_growth,0.0,1.0,0.0,1.1033015374569512e-279,1.0
2010-02-26,1.0,0.0,0.0,8.353442806091916e-272,0,0.0,risk_on_growth,0.0,1.0,0.0,8.353442806091916e-272,1.0
2010-03-05,1.0,0.0,0.0,1.799143238494422e-92,0,0.0,risk_on_growth,0.0,1.0,0.0,1.799143238494422e-92,1.0
2010-03-12,1.0,0.0,0.0,3.384152043411904e-93,0,0.0,risk_on_growth,0.0,1.0,0.0,3.384152043411904e-93,1.0
2010-03-19,1.0,0.0,0.0,1.831915964502518e-98,0,0.0,risk_on_growth,0.0,1.0,0.0,1.831915964502518e-98,1.0
2010-03-26,1.0,0.0,0.0,1.4340435691495916e-101,0,0.0,risk_on_growth,0.0,1.0,0.0,1.4340435691495916e-101,1.0
2010-04-02,1.0,0.0,0.0,9.689869124367908e-103,0,0.0,risk_on_growth,0.0,1.0,0.0,9.689869124367908e-103,1.0
2010-04-09,1.0,0.0,0.0,2.0245227955343337e-96,0,0.0,risk_on_growth,0.0,1.0,0.0,2.0245227955343337e-96,1.0
2010-04-16,1.0,0.0,0.0,2.7052690503147986e-81,0,0.0,risk_on_growth,0.0,1.0,0.0,2.7052690503147986e-81,1.0
2010-04-23,1.0,0.0,0.0,2.6637070298127914e-93,0,0.0,risk_on_growth,0.0,1.0,0.0,2.6637070298127914e-93,1.0
2010-04-30,1.0,0.0,0.0,1.1717424555181325e-72,0,0.0,risk_on_growth,0.0,1.0,0.0,1.1717424555181325e-72,1.0
2010-05-07,2.8576029757032134e-53,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,2.8576029757032134e-53,0.0,1.0,1.0
2010-05-14,1.6933280528268682e-31,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,1.6933280528268682e-31,0.0,1.0,1.0
2010-05-21,2.1761764963650813e-89,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,2.1761764963650813e-89,0.0,1.0,1.0
2010-05-28,2.2450353839059815e-66,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,2.2450353839059815e-66,0.0,1.0,1.0
2010-06-04,3.746130368257476e-86,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,3.746130368257476e-86,0.0,1.0,1.0
2010-06-11,8.013749074818804e-80,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,8.013749074818804e-80,0.0,1.0,1.0
2010-06-18,8.03934769456668e-72,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,8.03934769456668e-72,0.0,1.0,1.0
2010-06-25,1.2331326165171618e-88,0.0,0.0,1.0,3,0.0,fragile_growth,0.0,1.2331326165171618e-88,0.0,1.0,1.0
2010-07-02,0.0,9.744872554110149e-51,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,9.744872554110149e-51,1.0,1.0
2010-07-09,0.0,2.119949486284881e-43,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.119949486284881e-43,1.0,1.0
2010-07-16,0.0,7.925400596486232e-42,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,7.925400596486232e-42,1.0,1.0
2010-07-23,0.0,3.8856599851006965e-36,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.8856599851006965e-36,1.0,1.0
2010-07-30,0.0,2.0845670485814646e-27,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,2.0845670485814646e-27,1.0,1.0
2010-08-06,0.0,4.2111278999342356e-30,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,4.2111278999342356e-30,1.0,1.0
2010-08-13,0.0,4.542542944125921e-24,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,4.542542944125921e-24,1.0,1.0
2010-08-20,0.0,3.405861428478028e-31,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,3.405861428478028e-31,1.0,1.0
2010-08-27,0.0,8.409793726190491e-29,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,8.409793726190491e-29,1.0,1.0
2010-09-03,0.0,5.675244911226095e-23,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,5.675244911226095e-23,1.0,1.0
2010-09-10,0.0,7.07439724795827e-24,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,7.07439724795827e-24,1.0,1.0
2010-09-17,0.0,9.058584339889534e-24,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,9.058584339889534e-24,1.0,1.0
2010-09-24,0.0,8.482175324114183e-20,0.0,1.0,3,0.0,fragile_growth,0.0,0.0,8.482175324114183e-20,1.0,1.0
2010-10-01,0.0,1.0,0.0,1.414738903330095e-48,1,0.0,macro_tightening,0.0,0.0,1.0,1.414738903330095e-48,1.0
2010-10-08,0.0,1.0,0.0,2.338599239622357e-39,1,0.0,macro_tightening,0.0,0.0,1.0,2.338599239622357e-39,1.0
2010-10-15,0.0,1.0,0.0,7.174863153949742e-41,1,0.0,macro_tightening,0.0,0.0,1.0,7.174863153949742e-41,1.0
2010-10-22,0.0,1.0,0.0,1.6896362878446812e-34,1,0.0,macro_tightening,0.0,0.0,1.0,1.6896362878446812e-34,1.0
2010-10-29,0.0,1.0,0.0,2.294950675967398e-36,1,0.0,macro_tightening,0.0,0.0,1.0,2.294950675967398e-36,1.0
2010-11-05,0.0,1.0,0.0,8.038033988162204e-61,1,0.0,macro_tightening,0.0,0.0,1.0,8.038033988162204e-61,1.0
2010-11-12,0.0,1.0,0.0,6.637294570904932e-80,1,0.0,macro_tightening,0.0,0.0,1.0,6.637294570904932e-80,1.0
2010-11-19,0.0,1.0,0.0,2.203542443286149e-72,1,0.0,macro_tightening,0.0,0.0,1.0,2.203542443286149e-72,1.0
2010-11-26,0.0,1.0,0.0,1.608843709022231e-87,1,0.0,macro_tightening,0.0,0.0,1.0,1.608843709022231e-87,1.0
2010-12-03,0.0,1.0,0.0,3.46947496315146e-81,1,0.0,macro_tightening,0.0,0.0,1.0,3.46947496315146e-81,1.0
2010-12-10,0.0,1.0,0.0,2.4443050428894474e-89,1,0.0,macro_tightening,0.0,0.0,1.0,2.4443050428894474e-89,1.0
2010-12-17,0.0,1.0,0.0,1.587742603456418e-73,1,0.0,macro_tightening,0.0,0.0,1.0,1.587742603456418e-73,1.0
2010-12-24,0.0,1.0,0.0,3.719622921811014e-89,1,0.0,macro_tightening,0.0,0.0,1.0,3.719622921811014e-89,1.0
2010-12-31,0.0,1.0,0.0,3.421692434890474e-71,1,0.0,macro_tightening,0.0,0.0,1.0,3.421692434890474e-71,1.0
2011-01-07,0.0,1.0,0.0,2.258542217619602e-55,1,0.0,macro_tightening,0.0,0.0,1.0,2.258542217619602e-55,1.0
2011-01-14,0.0,1.0,0.0,9.861981183893916e-66,1,0.0,macro_tightening,0.0,0.0,1.0,9.861981183893916e-66,1.0
2011-01-21,0.0,1.0,0.0,4.2570060666645285e-62,1,0.0,macro_tightening,0.0,0.0,1.0,4.2570060666645285e-62,1.0
2011-01-28,0.0,1.0,0.0,7.345594806931848e-55,1,0.0,macro_tightening,0.0,0.0,1.0,7.345594806931848e-55,1.0
2011-02-04,0.0,1.0,0.0,1.1197283912837673e-83,1,0.0,macro_tightening,0.0,0.0,1.0,1.1197283912837673e-83,1.0
2011-02-11,0.0,1.0,0.0,3.795920509893113e-103,1,0.0,macro_tightening,0.0,0.0,1.0,3.795920509893113e-103,1.0
2011-02-18,0.0,1.0,0.0,3.1531566481710345e-104,1,0.0,macro_tightening,0.0,0.0,1.0,3.1531566481710345e-104,1.0
2011-02-25,0.0,1.0,0.0,9.793710928909363e-88,1,0.0,macro_tightening,0.0,0.0,1.0,9.793710928909363e-88,1.0
2011-03-04,0.0,1.0,0.0,1.7205312644895212e-55,1,0.0,macro_tightening,0.0,0.0,1.0,1.7205312644895212e-55,1.0
2011-03-11,0.0,1.0,0.0,7.974565959356819e-65,1,0.0,macro_tightening,0.0,0.0,1.0,7.974565959356819e-65,1.0
2011-03-18,0.0,1.0,0.0,7.404393699278026e-58,1,0.0,macro_tightening,0.0,0.0,1.0,7.404393699278026e-58,1.0
2011-03-25,0.0,1.0,0.0,1.9590470186982662e-52,1,0.0,macro_tightening,0.0,0.0,1.0,1.9590470186982662e-52,1.0
2011-04-01,0.0,1.0,0.0,1.6242742372165826e-58,1,0.0,macro_tightening,0.0,0.0,1.0,1.6242742372165826e-58,1.0
2011-04-08,0.0,1.0,0.0,1.0324061707418497e-68,1,0.0,macro_tightening,0.0,0.0,1.0,1.0324061707418497e-68,1.0
2011-04-15,0.0,1.0,0.0,2.253917566924945e-59,1,0.0,macro_tightening,0.0,0.0,1.0,2.253917566924945e-59,1.0
2011-04-22,0.0,1.0,0.0,7.616940827612554e-45,1,0.0,macro_tightening,0.0,0.0,1.0,7.616940827612554e-45,1.0
2011-04-29,0.0,1.0,0.0,5.261020878723401e-52,1,0.0,macro_tightening,0.0,0.0,1.0,5.261020878723401e-52,1.0
2011-05-06,0.0,1.0,0.0,7.115782989107415e-59,1,0.0,macro_tightening,0.0,0.0,1.0,7.115782989107415e-59,1.0
